document_id,consultation_id,consultation_start_date,consultation_end_date,consultation_title,consultation_description,document_source_url,consultation_url,consultation_topics,document_type,document_language,document_title,organisation_id,organisation_name,political_body,consultation_reviewed_at,document_source,consultation_topics_label_source
43505,3288,2023-07-11,2023-10-06,Projet de loi sur l’encouragement des activités culturelles et artistiques,"L’actuelle loi sur la culture du canton de Neuchâtel date de 1991. Bien qu’encore fonctionnelle, elle ne fait pas référence à de nouveaux champs artistiques et n’est, de manière générale, plus en phase avec son temps, notamment sur les questions de rémunération des actrices et acteurs culturels ou encore sur l’accès à la culture. Fruit d’un travail de concertation avec les communes et le milieu culturel, le projet de nouvelle loi sur l’encouragement des activités culturelles et artistiques (LEAC) adapte le cadre légal aux nouveaux enjeux structurels du monde de la culture et ouvre un nouveau champ des possibles pour l’encouragement culturel.",https://www.ne.ch/autorites/CE/consultations/Documents/ConsultationsCantonales/L_Consultation_LEAC.pdf,https://www.demokratis.ch/vernehmlassung/cm24zp2v,['culture'],VARIOUS_TEXT,fr,2. Lettre d’accompagnement + liste des organisations consultées,153,Conseil d'État du canton de Neuchâtel,ne,2024-10-21 14:06:12,openparldata,manual
51863,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/266926,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,01_RRB 307_Teilrevision Steuergesetz_Immobilienbewertung_Antrag an Landrat,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51864,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/266929,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,02_Bericht RR an LR_StG_Erneuerung Immobilienbewertung,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51865,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/266932,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,03_NG 521.1_Teilrevision StG_Immobilienbewertung_Vorlage an Landrat,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51866,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/266935,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,04_NG 521.1_Teilrevision StG_Immobilienbewertung_Synopse,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51867,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/266938,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,05_Auswertung der Vernehmlassung_Bericht,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51868,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/266941,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,06_Bericht und Antrag FGS_StG_Immobilienbewertung,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51869,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/266944,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,07_Mitbericht Fiko_StG_Immobilienbewertung,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51870,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/270101,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,08_NG 521.1_Teilrevision StG_Immobilienbewertung_2. Lesung,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51871,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/270104,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,1-1_RRB 449_Objektkredit Immobilienbewertung_Antrag an Landrat,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51872,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/270107,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,1-2_Bericht RR an LR_Objektkredit Immobilienbewertung,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51873,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/270083,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,1-3_lrb Objektkredit Erneuerung Immobilienbewertung_Vorlage an LR,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51874,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/270110,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,1-4_Bericht und Antrag FGS_Objektkredit Immobilienbewertung,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51875,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/270086,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,1-5_Mitbericht Fiko_lrb Objektkredit Erneuerung Immobilienbewertung,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51876,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/272167,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,09_NG 521.1_Teilrevision StG_Immobilienbewertung_definitiv,154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51877,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/264662,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,Bericht Objektkredit Erneuerung Bewertungssoftware [PDF],154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
51878,4823,2024-06-26,2024-09-27,Änderung der Steuerverordnung (lmmobilienbewertung),"Die Grundstücks- und Mietwerte von nichtlandwirtschaftlichen Liegenschaften werden neu in einem für die Beteiligten vereinfachten und transparenten Verfahren ermittelt. Der Regierungsrat hat die entsprechende Steuergesetzrevision vom 27. Oktober 2021 (Reform der Immobilienbewertung) auf den 1. Januar 2025 in Kraft gesetzt. Auf den gleichen Zeitpunkt hin sollen auch die Ausführungsbestimmungen dazu in Kraft treten (Steuerverordnungsrevision). Neu wird für die Bewertung von nichtlandwirtschaftlichen Liegenschaften je nach Grundstückskategorie auf den Real- oder den Ertragswert abgestellt, und der Mietwert wird in Prozenten des Grundstückswertes festgelegt.",https://www.nw.ch/_doc/385138,https://www.demokratis.ch/vernehmlassung/8uaebw7f,['public_finance' 'spatial_planning'],VARIOUS_TEXT,de,Einladung zur Vernehmlassung [PDF],154,Regierungsrat des Kantons Nidwalden,nw,2024-11-13 15:37:50,openparldata,manual
52542,4898,2024-09-10,2024-12-18,Nachträge zum Einführungsgesetz zum Krankenversicherungsgesetz (EG KVG) und zur Verordnung zum Einführungsgesetz zum Krankenversicherungsgesetz (EV KVG),"Mit den vorliegenden Nachträgen soll die Individuelle Prämienverbilligung optimiert werden. Zentrale Revisionspunkte sind die Festlegung des Selbstbehalts durch den Regierungsrat, der Verzicht auf eine fixe Budgetvorgabe sowie die Schaffung einer gesetzlichen Grundlage für die Digitalisierung der Anträge und zur Übertragung des Vollzugs an die Ausgleichskasse IV-Stelle Obwalden.",https://www.ow.ch/_doc/392845,https://www.demokratis.ch/vernehmlassung/k49g3569,['health' 'insurance'],VARIOUS_TEXT,de,Einladung zur Vernehmlassung,155,Regierungsrat des Kantons Obwalden,ow,,openparldata,openparldata
52543,4898,2024-09-10,2024-12-18,Nachträge zum Einführungsgesetz zum Krankenversicherungsgesetz (EG KVG) und zur Verordnung zum Einführungsgesetz zum Krankenversicherungsgesetz (EV KVG),"Mit den vorliegenden Nachträgen soll die Individuelle Prämienverbilligung optimiert werden. Zentrale Revisionspunkte sind die Festlegung des Selbstbehalts durch den Regierungsrat, der Verzicht auf eine fixe Budgetvorgabe sowie die Schaffung einer gesetzlichen Grundlage für die Digitalisierung der Anträge und zur Übertragung des Vollzugs an die Ausgleichskasse IV-Stelle Obwalden.",https://www.ow.ch/_doc/392848,https://www.demokratis.ch/vernehmlassung/k49g3569,['health' 'insurance'],VARIOUS_TEXT,de,Synopse Nachtrag Einführungsgesetz KVG,155,Regierungsrat des Kantons Obwalden,ow,,openparldata,openparldata
52544,4898,2024-09-10,2024-12-18,Nachträge zum Einführungsgesetz zum Krankenversicherungsgesetz (EG KVG) und zur Verordnung zum Einführungsgesetz zum Krankenversicherungsgesetz (EV KVG),"Mit den vorliegenden Nachträgen soll die Individuelle Prämienverbilligung optimiert werden. Zentrale Revisionspunkte sind die Festlegung des Selbstbehalts durch den Regierungsrat, der Verzicht auf eine fixe Budgetvorgabe sowie die Schaffung einer gesetzlichen Grundlage für die Digitalisierung der Anträge und zur Übertragung des Vollzugs an die Ausgleichskasse IV-Stelle Obwalden.",https://www.ow.ch/_doc/392851,https://www.demokratis.ch/vernehmlassung/k49g3569,['health' 'insurance'],VARIOUS_TEXT,de,Synopse Nachtrag Verordnung zum Einführungsgesetz KVG,155,Regierungsrat des Kantons Obwalden,ow,,openparldata,openparldata
52545,4898,2024-09-10,2024-12-18,Nachträge zum Einführungsgesetz zum Krankenversicherungsgesetz (EG KVG) und zur Verordnung zum Einführungsgesetz zum Krankenversicherungsgesetz (EV KVG),"Mit den vorliegenden Nachträgen soll die Individuelle Prämienverbilligung optimiert werden. Zentrale Revisionspunkte sind die Festlegung des Selbstbehalts durch den Regierungsrat, der Verzicht auf eine fixe Budgetvorgabe sowie die Schaffung einer gesetzlichen Grundlage für die Digitalisierung der Anträge und zur Übertragung des Vollzugs an die Ausgleichskasse IV-Stelle Obwalden.",https://www.ow.ch/_doc/392854,https://www.demokratis.ch/vernehmlassung/k49g3569,['health' 'insurance'],VARIOUS_TEXT,de,Vernehmlassungsliste,155,Regierungsrat des Kantons Obwalden,ow,,openparldata,openparldata
52547,4898,2024-09-10,2024-12-18,Nachträge zum Einführungsgesetz zum Krankenversicherungsgesetz (EG KVG) und zur Verordnung zum Einführungsgesetz zum Krankenversicherungsgesetz (EV KVG),"Mit den vorliegenden Nachträgen soll die Individuelle Prämienverbilligung optimiert werden. Zentrale Revisionspunkte sind die Festlegung des Selbstbehalts durch den Regierungsrat, der Verzicht auf eine fixe Budgetvorgabe sowie die Schaffung einer gesetzlichen Grundlage für die Digitalisierung der Anträge und zur Übertragung des Vollzugs an die Ausgleichskasse IV-Stelle Obwalden.",https://www.ow.ch/_doc/392917,https://www.demokratis.ch/vernehmlassung/k49g3569,['health' 'insurance'],VARIOUS_TEXT,de,Erläuternder Bericht,155,Regierungsrat des Kantons Obwalden,ow,,openparldata,openparldata
53020,4948,2024-11-07,2025-01-17,II. Nachtrag zur Verordnung über die Durchführung der Grundstückschätzung,"Das amtliche Schätzungswesen soll in Teilen überarbeitet werden. Unter anderem ist vorgesehen, die anwendbaren Schätzungsmethoden und -grundsätze in der entsprechenden Verordnung zu verankern. Damit soll die Rechtssicherheit gestärkt werden. Die Regierung legt nun einen Entwurf zur Änderung der Verordnung vor und führt dazu eine Vernehmlassung durch.",https://www.sg.ch/news/sgch_allgemein/2024/11/ii--nachtrag-zur-verordnung-ueber-die-durchfuehrung-der-grundstue/_jcr_content/Par/sgch_downloadlist/DownloadListPar/sgch_download.ocFile/Einladung%20Vernehmlassungsverfahren%20II.%20Nachtrag%20zur%20Verordnung%20%C3%BCber%20die%20Durchf%C3%BChrung%20der%20Grundst%C3%BCcksch%C3%A4tzung%20(002).pdf,https://www.demokratis.ch/vernehmlassung/cve3225h,['administration' 'housing' 'spatial_planning'],LETTER,de,Einladungsschreiben,156,Regierung des Kantons St. Gallen,sg,2024-11-11 12:42:18,openparldata,manual
53021,4948,2024-11-07,2025-01-17,II. Nachtrag zur Verordnung über die Durchführung der Grundstückschätzung,"Das amtliche Schätzungswesen soll in Teilen überarbeitet werden. Unter anderem ist vorgesehen, die anwendbaren Schätzungsmethoden und -grundsätze in der entsprechenden Verordnung zu verankern. Damit soll die Rechtssicherheit gestärkt werden. Die Regierung legt nun einen Entwurf zur Änderung der Verordnung vor und führt dazu eine Vernehmlassung durch.",https://www.sg.ch/news/sgch_allgemein/2024/11/ii--nachtrag-zur-verordnung-ueber-die-durchfuehrung-der-grundstue/_jcr_content/Par/sgch_downloadlist/DownloadListPar/sgch_download_2010520841.ocFile/Erlass_II.%20Nachtrag%20zur%20Verordnung%20%C3%BCber%20die%20Durchf%C3%BChrung%20der%20Grundst%C3%BCcksch%C3%A4tzung.pdf,https://www.demokratis.ch/vernehmlassung/cve3225h,['administration' 'housing' 'spatial_planning'],DRAFT,de,Vernehmlassungsvorlage,156,Regierung des Kantons St. Gallen,sg,2024-11-11 12:42:18,openparldata,manual
53022,4948,2024-11-07,2025-01-17,II. Nachtrag zur Verordnung über die Durchführung der Grundstückschätzung,"Das amtliche Schätzungswesen soll in Teilen überarbeitet werden. Unter anderem ist vorgesehen, die anwendbaren Schätzungsmethoden und -grundsätze in der entsprechenden Verordnung zu verankern. Damit soll die Rechtssicherheit gestärkt werden. Die Regierung legt nun einen Entwurf zur Änderung der Verordnung vor und führt dazu eine Vernehmlassung durch.",https://www.sg.ch/news/sgch_allgemein/2024/11/ii--nachtrag-zur-verordnung-ueber-die-durchfuehrung-der-grundstue/_jcr_content/Par/sgch_downloadlist/DownloadListPar/sgch_download_582930435.ocFile/Erl%C3%A4uterungen_II.%20Nachtrag%20zur%20Verordnung%20%C3%BCber%20die%20Durchf%C3%BChrung%20der%20Grundst%C3%BCcksch%C3%A4tzung.pdf,https://www.demokratis.ch/vernehmlassung/cve3225h,['administration' 'housing' 'spatial_planning'],REPORT,de,Erläuternder Bericht,156,Regierung des Kantons St. Gallen,sg,2024-11-11 12:42:18,openparldata,manual
52976,4945,2024-11-01,2025-02-15,Archivgesetz,"Der Regierungsrat hat den Entwurf zu einem Gesetz über Aktenführung und Archivierung zur Vernehmlassung freigegeben. Hintergrund ist die vom Kantonsrat erheblich erklärte Motion «Neue, zeitgemässe Regelungen für die Archivierung». Der Gesetzesentwurf folgt im Wesentlichen den bereits heute in der Archivverordnung niedergelegten Grundsätzen. Weiter soll das neue Gesetz sowohl die Aktenführung als auch die Archivierung regeln, da damit der gesamte Lebenszyklus der Verwaltungsakten erfasst wird. Zudem nimmt das Gesetz neue Entwicklungen insbesondere im Bereich der elektronischen Akten auf, die immer mehr an Bedeutung gewinnen. Die Aktenführung und Archivierung wird durch das neue Gesetz einer zeitgemässen und zukunftstauglichen Regelung zugeführt. Das Gesetz soll auch auf die Gemeinden Anwendung finden und damit die Tätigkeit der Gemeindearchive auf gesetzlicher Stufe festhalten. Das Gesetz beinhaltet allerdings keine neuen Pflichten, die den Gemeinden im Grundsatz nicht schon heute durch das Gemeindegesetz und die Gemeindearchivverordnung vorgegeben sind. Das Gesetz beinhaltet zudem ein Angebot an die Gemeinden, die digitale Langzeitarchivierung bei Bedarf durch das Staatsarchiv übernehmen zu lassen.",https://sh.ch/CMS/get/file/2d2ac4fd-b61a-4032-a19c-1606afabf033,https://www.demokratis.ch/vernehmlassung/e6kjj9xq,['administration' 'it'],LETTER,de,Begleitschreiben Archivgesetz,157,Regierungsrat des Kantons Schaffhausen,sh,2024-11-06 13:08:26,openparldata,manual
52977,4945,2024-11-01,2025-02-15,Archivgesetz,"Der Regierungsrat hat den Entwurf zu einem Gesetz über Aktenführung und Archivierung zur Vernehmlassung freigegeben. Hintergrund ist die vom Kantonsrat erheblich erklärte Motion «Neue, zeitgemässe Regelungen für die Archivierung». Der Gesetzesentwurf folgt im Wesentlichen den bereits heute in der Archivverordnung niedergelegten Grundsätzen. Weiter soll das neue Gesetz sowohl die Aktenführung als auch die Archivierung regeln, da damit der gesamte Lebenszyklus der Verwaltungsakten erfasst wird. Zudem nimmt das Gesetz neue Entwicklungen insbesondere im Bereich der elektronischen Akten auf, die immer mehr an Bedeutung gewinnen. Die Aktenführung und Archivierung wird durch das neue Gesetz einer zeitgemässen und zukunftstauglichen Regelung zugeführt. Das Gesetz soll auch auf die Gemeinden Anwendung finden und damit die Tätigkeit der Gemeindearchive auf gesetzlicher Stufe festhalten. Das Gesetz beinhaltet allerdings keine neuen Pflichten, die den Gemeinden im Grundsatz nicht schon heute durch das Gemeindegesetz und die Gemeindearchivverordnung vorgegeben sind. Das Gesetz beinhaltet zudem ein Angebot an die Gemeinden, die digitale Langzeitarchivierung bei Bedarf durch das Staatsarchiv übernehmen zu lassen.",https://sh.ch/CMS/get/file/2d4a5438-aa62-4bd5-84f2-a0f201fec97d,https://www.demokratis.ch/vernehmlassung/e6kjj9xq,['administration' 'it'],REPORT,de,Bericht und Antrag,157,Regierungsrat des Kantons Schaffhausen,sh,2024-11-06 13:08:26,openparldata,manual
